WKT;ID;CODIGO;NOMOFICIAL;ALT_IZQINI;ALT_IZQFIN;ALT_DERINI;ALT_DERFIN;NOMANTER;TIPO_C;LONG;OBSERVA;NOM_MAPA;SENTIDO;COD_SENT;RED_JERARQ;RED_TP;FFCC;TIPO_FFCC;METROBUS
LINESTRING (-58.467790624800898 -34.695822422714627,-58.468547412182197 -34.696514939587317);27399;19057;ROCA, CNEL. AV.;0;0;6701;6799;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;103.49;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.468337834773969 -34.696647276382784,-58.46758897813713 -34.695961941166651);27403;19057;ROCA, CNEL. AV.;6702;6800;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;102.41;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.468547412182197 -34.696514939587317,-58.469297475533786 -34.697201325147475);27404;19057;ROCA, CNEL. AV.;0;0;6801;6899;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;102.57;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.469297475533786 -34.697201325147475,-58.470015402476712 -34.697858270670849);27409;19057;ROCA, CNEL. AV.;0;0;6901;6999;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;98.17;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.423467377855914 -34.657179023610908,-58.423685417933839 -34.657296632177683,-58.423786731045624 -34.657342863069459);27439;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;1801;1899;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;34.48;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.439321666079536 -34.665118952414126,-58.439456292958162 -34.665277221962022,-58.440027197006032 -34.665903473482281,-58.440155184739545 -34.666037233288023);25821;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;3201;3299;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;127.35;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.452657955271469 -34.681931926215974,-58.452813608563659 -34.682075111516625,-58.453298472846335 -34.682521217294514,-58.454023477416087 -34.683188118544656,-58.454660945474949 -34.683774514731468,-58.455423395676227 -34.684475847445896);26900;19057;ROCA, CNEL. AV.;0;0;4901;5199;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;379.29;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.455074534274118 -34.684467023087393,-58.454280800914908 -34.68374568554119,-58.453583239158725 -34.683095337642463,-58.452878184850249 -34.682455407873356,-58.452154979980556 -34.681837092647697);26917;19057;ROCA, CNEL. AV.;4802;5200;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;395.90;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.441363425608849 -34.667143401006221,-58.441461545010441 -34.66723066955312,-58.442445824325809 -34.668086564567496,-58.442685378054492 -34.668294497095481,-58.442712659636065 -34.668318185949254);28833;19057;ROCA, CNEL. AV.;0;0;3451;3599;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;179.66;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.448296997764437 -34.676355643376731,-58.448924040119643 -34.677370544067323,-58.449510480815974 -34.678296125547689,-58.450014425268606 -34.679142749847578,-58.450047209327558 -34.679193745384666);26745;19057;ROCA, CNEL. AV.;0;0;4301;4479;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;353.37;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.452154979980556 -34.681837092647697,-58.451433810738891 -34.681374974345061,-58.450831660647687 -34.680908074535644,-58.450318861798095 -34.6804284340257);26829;19057;ROCA, CNEL. AV.;4502;4800;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;230.31;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.410511967098692 -34.635709425925711,-58.410488575895926 -34.635237499226271,-58.41056534916968 -34.635094569684846);18739;12137;SANCHEZ DE LORIA AV.;2102;2150;2101;2149;LORIA;AVENIDA;69.74;;AV.SANCHEZ DE LORIA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA COMPLEMENTARIA;;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.469827483958831 -34.698010749990225,-58.46957353493147 -34.697778365035383,-58.468337834773969 -34.696647276382784);27408;19057;ROCA, CNEL. AV.;6802;7000;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;203.73;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.390925313139334 -34.62932834814594,-58.391643563476812 -34.629493774162555,-58.391722018557857 -34.629508609065212);17089;2111;BRASIL;1802;1900;1801;1899;;CALLE;75.75;;BRASIL;DOBLE;2;VÍA DISTRIBUIDORA COMPLEMENTARIA;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.391722018557857 -34.629508609065212,-58.396257978831521 -34.630367037712773);17303;2111;BRASIL;1902;2300;1901;2299;;CALLE;426.70;;BRASIL;DOBLE;2;VÍA DISTRIBUIDORA COMPLEMENTARIA;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.396257978831521 -34.630367037712773,-58.39775010948528 -34.630649329581466);17391;2111;BRASIL;2302;2400;2301;2399;;CALLE;140.36;;BRASIL;DOBLE;2;VÍA DISTRIBUIDORA COMPLEMENTARIA;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.39775010948528 -34.630649329581466,-58.399162356330699 -34.631124244024505);17537;2111;BRASIL;2402;2500;2401;2499;;CALLE;139.80;;BRASIL;DOBLE;2;VÍA DISTRIBUIDORA COMPLEMENTARIA;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.399162356330699 -34.631124244024505,-58.400528271475693 -34.631597428284046);17660;2111;BRASIL;2502;2600;2501;2599;;CALLE;135.80;;BRASIL;DOBLE;2;VÍA DISTRIBUIDORA COMPLEMENTARIA;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.400528271475693 -34.631597428284046,-58.400682274326407 -34.631650818301445,-58.402001057588677 -34.632169245241279);17823;2111;BRASIL;2602;2700;2601;2699;;CALLE;149.22;;BRASIL;DOBLE;2;VÍA DISTRIBUIDORA COMPLEMENTARIA;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.402001057588677 -34.632169245241279,-58.403035960011778 -34.632576107246052,-58.403107508989329 -34.632604523437493);17965;2111;BRASIL;2702;2800;2701;2799;;CALLE;112.36;;BRASIL;DOBLE;2;VÍA DISTRIBUIDORA COMPLEMENTARIA;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.403107508989329 -34.632604523437493,-58.403815079720935 -34.632885791796028);18038;2111;BRASIL;2802;2850;2801;2849;;CALLE;71.99;;BRASIL;DOBLE;2;VÍA DISTRIBUIDORA COMPLEMENTARIA;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.403815079720935 -34.632885791796028,-58.404310816524386 -34.633082797130001,-58.404539272203706 -34.633163401874874);18141;2111;BRASIL;2852;2900;2851;2899;;CALLE;73.21;;BRASIL;DOBLE;2;VÍA DISTRIBUIDORA COMPLEMENTARIA;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.404539272203706 -34.633163401874874,-58.406007208613659 -34.633681081755327);18293;2111;BRASIL;2902;3000;2901;2999;;CALLE;146.34;;BRASIL;DOBLE;2;VÍA DISTRIBUIDORA COMPLEMENTARIA;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.406007208613659 -34.633681081755327,-58.406275192204006 -34.633775645726324,-58.407880173065628 -34.634269069781119);18464;2111;BRASIL;3002;3100;3001;3099;;CALLE;183.73;;BRASIL;DOBLE;2;VÍA DISTRIBUIDORA COMPLEMENTARIA;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.407880173065628 -34.634269069781119,-58.409347169968136 -34.634720087084858);18595;2111;BRASIL;3102;3200;3101;3199;;CALLE;143.52;;BRASIL;DOBLE;2;VÍA DISTRIBUIDORA COMPLEMENTARIA;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.416280417024865 -34.648396380549059,-58.416298515270412 -34.648491742437088);22581;20002;SAENZ AV.;0;0;0;0;;AVENIDA;10.71;;AV.SAENZ;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.416298515270412 -34.648491742437088,-58.416318397916982 -34.648596471480239,-58.416342326546641 -34.649699753296083);22861;20002;SAENZ AV.;702;800;701;799;;AVENIDA;134.17;;AV.SAENZ;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;SI;Paso a Nivel;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.416342326546641 -34.649699753296083,-58.416350137471916 -34.650058499438082,-58.416357892771892 -34.650823595724923);23153;20002;SAENZ AV.;802;900;801;899;;AVENIDA;124.68;;AV.SAENZ;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.416357892771892 -34.650823595724923,-58.416370136718903 -34.652018093480564);23371;20002;SAENZ AV.;902;1000;901;999;;AVENIDA;132.52;;AV.SAENZ;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.416370136718903 -34.652018093480564,-58.416376159568706 -34.652608585335095,-58.416380292056751 -34.652961868243992);23736;20002;SAENZ AV.;1002;1066;1001;1099;;AVENIDA;104.70;;AV.SAENZ;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.416388417986752 -34.653399106294991,-58.416395454840384 -34.654231246107649);23951;20002;SAENZ AV.;1102;1170;1127;1169;;AVENIDA;92.32;;AV.SAENZ;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.416395454840384 -34.654231246107649,-58.416409216536287 -34.654731786082117);24067;20002;SAENZ AV.;1172;1200;1171;1199;;AVENIDA;55.54;;AV.SAENZ;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.416409216536287 -34.654731786082117,-58.416414106521863 -34.654866623904752);24096;20002;SAENZ AV.;0;0;0;0;;AVENIDA;14.97;;AV.SAENZ;DOBLE;2;VÍA LOCAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.416380292056751 -34.652961868243992,-58.416388417986752 -34.653399106294991);27566;20002;SAENZ AV.;1068;1100;1101;1125;;AVENIDA;48.51;;AV.SAENZ;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.416409216536287 -34.654731786082117,-58.416777999584774 -34.654803028217302,-58.417295342423856 -34.654949682163192,-58.418276576551875 -34.655229299071841);28459;19057;RABANAL, FRANCISCO, INTENDENTE AV.;0;0;1301;1399;CAMINO AL PUENTE ALSINA O DE LA TABLADA-ROCA AV. T;AVENIDA;180.13;;AV.INTENDENTE FRANCISCO RABANAL;CRECIENTE;1;VÍA DISTRIBUIDORA COMPLEMENTARIA;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.456312714053404 -34.685238873668936,-58.456469747260897 -34.685337405322301,-58.456912326524339 -34.685676948071055);27096;19057;ROCA, CNEL. AV.;0;0;5351;5449;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;153.83;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.450641165406026 -34.680038386096207,-58.450824253640846 -34.680242071172671,-58.451141863351118 -34.680537793991398);26840;19057;ROCA, CNEL. AV.;0;0;4501;4599;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;72.00;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.450302972522557 -34.679591541857917,-58.450396627279659 -34.679737227301977,-58.450550388751772 -34.679937388620566,-58.450641165406026 -34.680038386096207);28822;19057;ROCA, CNEL. AV.;0;0;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;58.55;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.450047209327558 -34.679193745384666,-58.450302972522557 -34.679591541857917);28823;19057;ROCA, CNEL. AV.;0;0;4481;4499;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;49.97;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.449997270040406 -34.680045011005262,-58.449604959545397 -34.679435447058431,-58.449580089679351 -34.679393094455769);26771;19057;ROCA, CNEL. AV.;4302;4320;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;81.81;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.442712659636065 -34.668318185949254,-58.443088386624929 -34.668644431224315,-58.443509092013358 -34.669128853510784);28832;19057;ROCA, CNEL. AV.;0;0;3601;3699;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;116.10;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.444696843986215 -34.670580224392978,-58.445169012042051 -34.671288903667644,-58.445192917808349 -34.671326950337352);26460;19057;ROCA, CNEL. AV.;0;0;3801;3859;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;94.50;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.445192917808349 -34.671326950337352,-58.445870262992457 -34.672404946907527);28834;19057;ROCA, CNEL. AV.;0;0;3861;3939;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;134.74;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.444831964894476 -34.671524342002428,-58.444284738653401 -34.67081960585692);26461;19057;ROCA, CNEL. AV.;3802;3860;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;92.88;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.445578702544111 -34.672541872868912,-58.44509788389265 -34.671866796104318,-58.444831964894476 -34.671524342002428);28836;19057;ROCA, CNEL. AV.;3862;3940;0;0;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;132.03;;AV.CNEL. ROCA;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca;
LINESTRING (-58.440947088700639 -34.666773101556174,-58.441337127361976 -34.667120010992228,-58.441363425608849 -34.667143401006221);25926;19057;ROCA, CNEL. AV.;0;0;3401;3449;CAMINO AL PUENTE ALSINA O DE LA TABLADA;AVENIDA;56.07;;AV.CNEL. ROCA;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;SI;;;Metrobus Sur - Ramal Coronel Roca
LINESTRING (-58.474356006540582 -34.540759872552037,-58.474927393179172 -34.539987807699617);97;3005;CABILDO AV.;4802;4900;4801;4899;;AVENIDA;100.43;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.473786311236012 -34.541529751277579,-58.474356006540582 -34.540759872552037);130;3005;CABILDO AV.;4702;4800;4701;4799;;AVENIDA;100.14;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.473236007098613 -34.542273427142277,-58.473786311236012 -34.541529751277579);172;3005;CABILDO AV.;4602;4700;4601;4699;;AVENIDA;96.73;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.472691905207533 -34.543008648822763,-58.473236007098613 -34.542273427142277);214;3005;CABILDO AV.;4502;4600;4501;4599;;AVENIDA;95.64;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.472093926708496 -34.543816692512557,-58.472691905207533 -34.543008648822763);261;3005;CABILDO AV.;4402;4500;4401;4499;;AVENIDA;105.11;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.471537039808531 -34.544569305037278,-58.472093926708496 -34.543816692512557);303;3005;CABILDO AV.;4302;4400;4301;4399;;AVENIDA;97.89;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.471012566490423 -34.545278952949005,-58.471537039808531 -34.544569305037278);348;3005;CABILDO AV.;4202;4300;4201;4299;;AVENIDA;92.28;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.470430895342488 -34.54606600017982,-58.471012566490423 -34.545278952949005);400;3005;CABILDO AV.;4102;4200;4101;4199;;AVENIDA;102.34;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.469939507387338 -34.54671542710841,-58.470430895342488 -34.54606600017982);448;3005;CABILDO AV.;4002;4100;4001;4099;;AVENIDA;85.00;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.469400706611808 -34.547410490548373,-58.469939507387338 -34.54671542710841);499;3005;CABILDO AV.;3902;4000;3901;3999;;AVENIDA;91.60;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.46884785344615 -34.548113792063226,-58.469128962436905 -34.547761084994733,-58.469400706611808 -34.547410490548373);563;3005;CABILDO AV.;3802;3900;3801;3899;;AVENIDA;93.07;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.468667563832483 -34.54834697437218,-58.46884785344615 -34.548113792063226);599;3005;CABILDO AV.;0;0;3751;3799;;AVENIDA;30.71;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.468508527994246 -34.548539603259528,-58.468553039656761 -34.548483753450547);607;3005;CABILDO AV.;0;0;0;0;;AVENIDA;7.42;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.468189284851512 -34.548939988859246,-58.468225881807179 -34.548894280847655,-58.468508527994246 -34.548539603259528);655;3005;CABILDO AV.;3702;3800;3701;3749;;AVENIDA;53.21;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.467559725858244 -34.549726601532214,-58.468189284851512 -34.548939988859246);757;3005;CABILDO AV.;3624;3700;3601;3699;;AVENIDA;104.66;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.467313414168196 -34.550034371896821,-58.467559725858244 -34.549726601532214);793;3005;CABILDO AV.;3602;3622;3563;3599;;AVENIDA;40.95;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.466950922427216 -34.550486870885479,-58.467020884760032 -34.550399822130892,-58.467313414168196 -34.550034371896821);850;3005;CABILDO AV.;3532;3600;3501;3561;;AVENIDA;60.22;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.46667737001038 -34.550827248021371,-58.466950922427216 -34.550486870885479);895;3005;CABILDO AV.;3502;3530;3451;3499;;AVENIDA;45.34;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.466341767352482 -34.5512449539196,-58.46667737001038 -34.550827248021371);945;3005;CABILDO AV.;3434;3500;3401;3449;;AVENIDA;55.64;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.466034419437548 -34.551627304349857,-58.466341767352482 -34.5512449539196);990;3005;CABILDO AV.;3402;3432;3357;3399;;AVENIDA;50.94;corrección numeración 27-1;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.465733026802241 -34.55200239997842,-58.466034419437548 -34.551627304349857);1041;3005;CABILDO AV.;3306;3400;3301;3355;;AVENIDA;49.97;corrección numeración 27-1;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.465132872041394 -34.552749208444759,-58.465733026802241 -34.55200239997842);1135;3005;CABILDO AV.;3202;3304;3201;3299;;AVENIDA;99.49;corrección numeración 27-1;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.464519598296633 -34.553512282419689,-58.465132872041394 -34.552749208444759);1226;3005;CABILDO AV.;3102;3200;3101;3199;;AVENIDA;101.66;corrección numeración 27-1;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.463542335199804 -34.554479943113421,-58.464519598296633 -34.553512282419689);1332;3005;CABILDO AV.;3002;3100;3001;3099;;AVENIDA;139.89;corrección numeración 27-1;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.462533043214712 -34.555480273340216,-58.463542335199804 -34.554479943113421);1469;3005;CABILDO AV.;2902;3000;2901;2999;;AVENIDA;144.55;corrección numeración 27-1;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.46187588760214 -34.55618276748902,-58.462533043214712 -34.555480273340216);1549;3005;CABILDO AV.;2802;2900;2831;2899;;AVENIDA;98.54;corrección numeración 27-1;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.461649966520568 -34.556424819025182,-58.46187588760214 -34.55618276748902);1583;3005;CABILDO AV.;2774;2800;2801;2829;;AVENIDA;33.93;corrección numeración 27-1;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.461221189565244 -34.556884201663514,-58.461649966520568 -34.556424819025182);1635;3005;CABILDO AV.;2702;2772;2687;2799;;AVENIDA;64.39;corrección numeración 27-1;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.46077819170695 -34.557358794495677,-58.461221189565244 -34.556884201663514);1678;3005;CABILDO AV.;2612;2700;2601;2685;;AVENIDA;66.52;corrección numeración 27-1;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.468553039656761 -34.548483753450547,-58.468667563832483 -34.54834697437218);27636;3005;CABILDO AV.;0;0;0;0;;AVENIDA;18.46;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.474927393179172 -34.539987807699617,-58.475978867804116 -34.53893274352194,-58.476280648685844 -34.538087419157087);0;0;CABILDO AV.;0;0;0;0;;AVENIDA;249.49;;AV.CABILDO;"DECRECIENTE;-1";VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo;
LINESTRING (-58.474927393179172 -34.539987807699617,-58.475853056128358 -34.538853641219262,-58.476280648685844 -34.538087419157087);0;0;CABILDO AV.;0;0;0;0;;AVENIDA;245.45;;AV.CABILDO;DOBLE;2;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
LINESTRING (-58.474927393179172 -34.539987807699617,-58.475702088776373 -34.538799525441384,-58.476280648685844 -34.538087419157087);0;0;CABILDO AV.;0;0;0;0;;AVENIDA;244.97;;AV.CABILDO;CRECIENTE;1;VÍA DISTRIBUIDORA PRINCIPAL;;;;Metrobus Norte - Av Cabildo
